,name,gender,power1,power2,power3,power4,power5,series_name,volume_name,genre,poss,mod
36,Quenser,he/him/his,0.14754098360655737,0.22330097087378642,0.2857142857142857,0.2682926829268293,0.2627118644067797,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'hand': 4, 'shoulder': 4, 'friend': 4, 'face': 4, 'eye': 3, 'head': 3, 'mouth': 3, 'radio': 3, 'group': 3, 'device': 3, 'body': 2, 'destination': 2, 'brow': 2, 'neck': 2, 'complaint': 1, 'thumb': 2, 'heart': 2, 'foot': 2, 'shoot': 2, 'way': 2, 'submersible': 2, 'uniform': 1, 'bag': 1, 'rang': 1, 'window': 1, 'phone': 1, 'finger': 1, 'lodging': 1, 'mind': 1, 'ball': 1, 'question': 1, 'conclusion': 1, 'hair': 1, 'tongue': 1, 'explanation': 1, 'forefinger': 1, 'assignment': 1, 'transportation': 1, 'passion': 1, 'worry': 1, 'scream': 1, 'chin': 1, 'commander': 1, 'idea': 1, 'breath': 1, 'license': 1, 'safety': 1, 'greed': 1, 'flashlight': 1, 'chest': 1, 'Sarasvati': 1, 'life': 1, 'advice': 1, 'kit': 1, 'pocket': 1, 'own': 1, 'forehead': 1, 'officer': 1, 'limb': 1, 'focus': 1, 'comment': 1, 'curiosity': 1, 'fear': 1, 'cheek': 1, 'word': 1, 'answer': 1, 'arm': 1, 'tooth': 1}","{'slow': 2, 'afraid': 2, 'wrong': 1, 'first': 1, 'sure': 1, 'plus': 1, 'slave': 1, 'right': 1, 'thorough': 1, 'able': 1, 'baggage': 1, 'goner': 1, 'naïve': 1, 'heartless': 1}"
37,Putana,she/her,0.03225806451612903,0.36363636363636365,0.24157303370786518,0.5,0.17073170731707318,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'eye': 6, 'body': 6, 'tongue': 5, 'suit': 4, 'way': 4, 'mouth': 4, 'handgun': 4, 'butt': 3, 'hand': 1, 'object': 2, 'seat': 2, 'nerve': 2, 'head': 2, 'back': 2, 'ability': 2, 'motorcycle': 2, 'expression': 2, 'flashlight': 2, 'breath': 2, 'finger': 2, 'ribs': 2, 'arm': 1, 'Sarasvati': 2, 'gun': 2, 'target': 1, 'jacket': 2, 'voice': 2, 'waist': 2, 'side': 1, 'schedule': 1, 'weight': 1, 'surface': 1, 'blood': 1, 'muscle': 1, 'organ': 1, 'mind': 1, 'consciousness': 1, 'existence': 1, 'meditation': 1, 'sense': 1, 'range': 1, 'tone': 1, 'engine': 1, 'position': 1, 'spirit': 1, 'control': 1, 'direction': 1, 'shoulder': 1, 'ass': 1, 'place': 1, 'radio': 1, 'lip': 1, 'opponent': 1, 'ally': 1, 'launcher': 1, 'navel': 1, 'tooth': 1, 'movement': 1, 'evasion': 1, 'attack': 1, 'enemy': 1, 'weapon': 1, 'grip': 1, 'skin': 1, 'diaphragm': 1, 'own': 1, 'field': 1, 'foot': 1, 'situation': 1, 'life': 1, 'heart': 1, 'story': 1, 'kiseru': 1, 'laptop': 1, 'job': 1, 'hip': 1, 'person': 1, 'bikini': 1, 'shout': 1, 'ear': 1, 'caution': 1, 'attention': 1, 'surrounding': 1, 'anger': 1, 'swimsuit': 1, 'suspicion': 1, 'fuse': 1, 'dress': 1, 'safety': 1, 'face': 1, 'turn': 1, 'form': 1, 'vision': 1, 'parent': 1, 'teacher': 1, 'upbringe': 1}","{'able': 3, 'girl': 2, 'one': 1, 'scared': 1, 'slow': 1, 'suit': 1, 'right': 1, 'kind': 1, 'satisfied': 1}"
38,Heivia,he/him/his,0.4696969696969697,0.41025641025641024,0.3888888888888889,0.23255813953488372,0.1509433962264151,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'tongue': 4, 'radio': 3, 'hand': 1, 'foot': 3, 'friend': 2, 'fear': 2, 'comment': 2, 'eye': 2, 'uniform': 1, 'skin': 1, 'mood': 1, 'submachinegun': 1, 'thumb': 1, 'question': 1, 'finger': 1, 'mouth': 1, 'stress': 1, 'arm': 1, 'opinion': 1, 'set': 1, 'motorcycle': 1, 'confusion': 1, 'thought': 1, 'officer': 1, 'tooth': 1, 'truck': 1, 'brow': 1, 'tear': 1, 'protest': 1, 'way': 1, 'Frolaytia': 1}","{'sure': 2, 'right': 1, 'ready': 1, 'shocked': 1}"
39,Millia,she/her,0.45,0.625,0.4166666666666667,0.09803921568627451,0.4,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'hand': 2, 'voice': 3, 'bikini': 2, 'eye': 2, 'mouth': 2, 'shoulder': 2, 'face': 1, 'finger': 1, 'top': 1, 'fist': 1, 'lip': 1, 'combination': 1, 'leg': 1, 'harness': 1, 'skin': 1, 'sense': 1, 'arm': 1, 'Quenser': 1, 'Frolaytia': 1, 'head': 1, 'waist': 1, 'time': 1, 'instruction': 1, 'calculation': 1, 'ear': 1, 'trust': 1, 'tone': 1, 'brain': 1, 'opinion': 1, 'forehead': 1, 'action': 1, 'question': 1, 'search': 1, 'all': 1, 'order': 1}","{'oblivious': 1, 'angry': 1, 'driver': 1}"
40,the Sarasvati,she/her,0.75,/,-1.0,/,0.2916666666666667,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'dream': 2, 'hatred': 1, 'fear': 1, 'power': 1, 'life': 1, 'body': 1}","{'weapon': 1, 'difficult': 1}"
41,Lost Angels,they/them/their,0.3333333333333333,0.3333333333333333,-1.0,/,-1.0,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'facility': 1, 'district': 1, 'night': 1, 'entrance': 1, 'subway': 1, 'mountain': 1}",{'city': 1}
42,Frolaytia,he/him/his,/,0.14285714285714285,0.0,0.6666666666666666,0.5,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'hand': 1, 'group': 1}",{'surprised': 1}
43,the Flyaway,he/him/his,/,0.0,0.5294117647058824,/,/,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'leg': 1, 'front': 1}",{}
44,George Coral,he/him/his,/,0.0,/,/,/,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'head': 2, 'spine': 1, 'eye': 1}",{'kingpin': 1}
45,Quenser,he/him/his,0.06043956043956044,0.34347826086956523,0.2722222222222222,0.1830065359477124,0.2608695652173913,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'body': 18, 'head': 11, 'face': 10, 'hand': 2, 'heart': 7, 'foot': 7, 'rifle': 7, 'binocular': 7, 'mind': 6, 'ankle': 6, 'eye': 1, 'expression': 5, 'arm': 1, 'mouth': 5, 'companion': 5, 'radio': 5, 'word': 4, 'consciousness': 4, 'leg': 2, 'finger': 3, 'thought': 3, 'ear': 2, 'sense': 1, 'tooth': 3, 'chest': 3, 'pocket': 3, 'officer': 2, 'eardrum': 2, 'ability': 2, 'gaze': 2, 'knowledge': 2, 'vision': 2, 'object': 2, 'movement': 2, 'direction': 2, 'shoulder': 2, 'device': 2, 'thumb': 2, 'life': 2, 'mask': 2, 'plan': 2, 'build': 1, 'shovel': 1, 'uniform': 1, 'option': 1, 'opinion': 1, 'punishment': 1, 'wrench': 1, 'resolve': 1, 'food': 1, 'specialty': 1, 'skull': 1, 'voice': 1, 'nose': 1, 'throat': 1, 'move': 1, 'unease': 1, 'objective': 1, 'fingertip': 1, 'thigh': 1, 'fist': 1, 'country': 1, 'tremble': 1, 'side': 1, 'gut': 1, 'wound': 1, 'name': 1, 'eyeball': 1, 'brain': 1, 'flesh': 1, 'temperature': 1, 'ration': 1, 'explanation': 1, 'comrade': 1, 'lip': 1, 'waist': 1, 'impatience': 1, 'ass': 1, 'hope': 1, 'piece': 1, 'study': 1, 'successor': 1, 'cheek': 1, 'career': 1, 'relationship': 1, 'neck': 1, 'phone': 1, 'motivation': 1, 'reactor': 1, 'breathe': 1, 'weapon': 1, 'right': 1, 'idea': 1, 'position': 1, 'family': 1, 'annoyance': 1, 'suggestion': 1, 'complaint': 1, 'notice': 1, 'scope': 1, 'age': 1, 'complement': 1, 'gun': 1, 'wristwatch': 1, 'comment': 1, 'guess': 1, 'back': 1, 'ally': 1, 'expectation': 1, 'chance': 1, 'enemy': 1, 'own': 1, 'statement': 1, 'tongue': 1}","{'able': 6, 'student': 4, 'unable': 4, 'unsure': 2, 'wrong': 2, 'thankful': 2, 'victorious': 2, 'tired': 1, 'dime': 1, 'sure': 1, 'soldier': 1, 'busy': 1, 'skillful': 1, 'like': 1, 'aware': 1, 'motivated': 1, 'about': 1, 'distance': 1, 'equivalent': 1, 'alive': 1, 'clueless': 1, 'curious': 1, 'object': 1, 'engineer': 1, 'right': 1, 'person': 1, 'stupid': 1, 'glad': 1, 'incompetent': 1, 'okay': 1, 'superhuman': 1, 'dead': 1}"
46,Heivia,he/him/his,0.4444444444444444,0.1640625,0.3220338983050847,0.18478260869565216,0.23423423423423423,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'rifle': 12, 'face': 10, 'head': 6, 'eye': 6, 'voice': 4, 'expression': 3, 'body': 3, 'sense': 1, 'mind': 3, 'lip': 3, 'ear': 3, 'handgun': 3, 'officer': 3, 'hand': 1, 'arm': 2, 'own': 2, 'foot': 2, 'fear': 2, 'tongue': 2, 'way': 2, 'back': 2, 'chin': 2, 'scope': 2, 'vision': 2, 'consciousness': 2, 'worthiness': 1, 'family': 1, 'life': 1, 'maid': 1, 'shovel': 1, 'heart': 1, 'shoulder': 1, 'chest': 1, 'job': 1, 'princess': 1, 'knight': 1, 'courage': 1, 'cry': 1, 'tone': 1, 'missile': 1, 'suggestion': 1, 'station': 1, 'idea': 1, 'instructor': 1, 'cheek': 1, 'problem': 1, 'crotch': 1, 'response': 1, 'stomach': 1, 'binocular': 1, 'movement': 1, 'chance': 1, 'comment': 1, 'effort': 1, 'gesture': 1, 'mask': 1, 'device': 1, 'insistence': 1, 'side': 1, 'boot': 1, 'irritation': 1, 'time': 1, 'opinion': 1, 'wristwatch': 1, 'concern': 1, 'grasp': 1, 'word': 1, 'attack': 1, 'retina': 1}","{'right': 4, 'able': 3, 'unable': 2, 'stupid': 2, 'busy': 1, 'nervous': 1, 'part': 1, 'spring': 1, 'analyst': 1, 'sweaty': 1, 'unsure': 1, 'rough': 1, 'considerate': 1, 'surprised': 1, 'superhuman': 1, 'dead': 1, 'sure': 1}"
47,Froleytia,she/her,0.2608695652173913,-0.2857142857142857,0.1,0.35714285714285715,0.07407407407407407,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'subordinate': 5, 'hair': 3, 'expression': 3, 'chopstick': 3, 'uniform': 2, 'lip': 2, 'head': 2, 'body': 2, 'obsession': 2, 'face': 2, 'radio': 2, 'word': 1, 'desk': 1, 'gut': 1, 'command': 1, 'order': 1, 'hand': 1, 'leg': 1, 'tongue': 1, 'skin': 1, 'gun': 1, 'mind': 1, 'device': 1, 'unit': 1, 'expectation': 1, 'decision': 1, 'underwear': 1, 'power': 1, 'burger': 1, 'way': 1, 'theory': 1, 'clothe': 1, 'defense': 1, 'object': 1, 'breast': 1, 'arm': 1, 'kiseru': 1, 'foolishness': 1, 'fist': 1, 'cool': 1, 'interrogation': 1, 'consent': 1, 'shout': 1}","{'angry': 2, 'woman': 1, 'tall': 1, 'slender': 1, 'mad': 1, 'glad': 1, 'one': 1, 'soldier': 1, 'aware': 1, 'willing': 1, 'unable': 1, 'able': 1, 'be': 1, 'happy': 1}"
48,Sewax,he/him/his,/,/,/,0.23684210526315788,0.23529411764705882,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'body': 4, 'job': 2, 'freedom': 1, 'right': 1, 'ability': 1, 'shoulder': 1, 'back': 1, 'hair': 1, 'eye': 1, 'voice': 1, 'idea': 1}","{'aware': 1, 'mad': 1, 'journalist': 1, 'unable': 1, 'wrong': 1}"
49,Strider,they/them/their,/,0.35714285714285715,/,/,/,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']",{'maintenance': 1},{}
50,the Oceanians,they/them/their,/,/,/,0.3076923076923077,0.14285714285714285,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'object': 2, 'generation': 1}","{'able': 1, 'capacitor': 1}"
51,Councilor Flide,he/him/his,1.0,/,/,/,0.5555555555555556,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'argument': 2, 'tone': 1, 'voice': 1, 'control': 1}",{}
52,the Tri - Core,she/her,/,/,0.2222222222222222,/,/,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'balance': 1, 'way': 1}",{'enough': 1}
53,Alliance,they/them/their,0.5,/,/,0.5,/,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']",{'armor': 2},{}
54,Hey,they/them/their,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']",{'plan': 1},{}
55,Quenser,he/him/his,0.28662420382165604,0.25748502994011974,0.21794871794871795,0.2950819672131147,0.24060150375939848,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'radio': 9, 'mouth': 6, 'head': 6, 'face': 4, 'thumb': 4, 'body': 4, 'back': 4, 'hand': 4, 'throat': 4, 'neck': 3, 'mind': 3, 'tongue': 3, 'voice': 3, 'uniform': 2, 'finger': 1, 'way': 2, 'decision': 2, 'time': 2, 'eye': 1, 'phone': 2, 'room': 2, 'house': 2, 'pocket': 2, 'heart': 2, 'leg': 2, 'question': 2, 'backpack': 2, 'foot': 2, 'light': 1, 'anger': 2, 'shield': 2, 'rifle': 1, 'comment': 1, 'sense': 1, 'disadvantage': 1, 'cheek': 1, 'coffee': 1, 'residence': 1, 'money': 1, 'status': 1, 'power': 1, 'brain': 1, 'villa': 1, 'leap': 1, 'food': 1, 'topic': 1, 'quest': 1, 'suspicion': 1, 'job': 1, 'school': 1, 'field': 1, 'enemy': 1, 'thing': 1, 'direction': 1, 'arm': 1, 'show': 1, 'stomach': 1, 'freeze': 1, 'ribs': 1, 'vision': 1, 'eyeball': 1, 'binocular': 1, 'hip': 1, 'shoulder': 1, 'ear': 1, 'expression': 1, 'strategy': 1, 'skin': 1, 'eyelid': 1, 'breath': 1, 'partner': 1, 'Star': 1, 'forehead': 1, 'tool': 1, 'work': 1, 'lip': 1, 'kit': 1, 'rate': 1, 'device': 1, 'chicken': 1, 'name': 1, 'grenade': 1, 'fear': 1, 'guess': 1, 'gps': 1, 'group': 1, 'unicorn': 1, 'rein': 1, 'lung': 1, 'spot': 1, 'cannon': 1, 'weight': 1, 'life': 1, 'plan': 1}","{'sure': 3, 'able': 2, 'unsure': 1, 'unable': 1, 'serious': 1, 'worried': 1, 'proficient': 1, 'amateur': 1, 'soldier': 1, 'bore': 1, 'grateful': 1, 'target': 1, 'well': 1, 'exception': 1, 'concerned': 1, 'much': 1, 'fan': 1, 'servant': 1, 'stupid': 1, 'wrong': 1, 'filthy': 1, 'about': 1}"
56,Heivia,he/him/his,0.3111111111111111,0.25,0.2804878048780488,0.3461538461538461,0.18181818181818182,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'rifle': 8, 'shoulder': 5, 'thumb': 4, 'tongue': 2, 'throat': 2, 'sleeve': 2, 'palm': 2, 'neck': 2, 'body': 2, 'life': 2, 'own': 2, 'explanation': 2, 'attention': 2, 'head': 2, 'guess': 2, 'chest': 2, 'radio': 2, 'artist': 1, 'stress': 1, 'forehead': 1, 'end': 1, 'equipment': 1, 'lip': 1, 'suit': 1, 'system': 1, 'question': 1, 'pride': 1, 'job': 1, 'tone': 1, 'device': 1, 'partner': 1, 'hard': 1, 'knowledge': 1, 'handgun': 1, 'specialty': 1, 'waist': 1, 'knife': 1, 'ear': 1, 'face': 1, 'voice': 1, 'load': 1, 'mouth': 1, 'imagination': 1, 'grenade': 1, 'help': 1, 'sword': 1, 'hand': 1}","{'angry': 1, 'girl': 1, 'soldier': 1, 'bore': 1, 'modest': 1, 'much': 1, 'familiar': 1, 'prepare': 1, 'able': 1, 'stupid': 1, 'okay': 1, 'about': 1}"
57,Claire,she/her,0.19718309859154928,0.2962962962962963,/,0.0,0.25806451612903225,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'room': 4, 'chair': 2, 'work': 2, 'reputation': 2, 'goal': 2, 'leg': 2, 'laptop': 2, 'tone': 2, 'thumb': 1, 'desk': 1, 'hobby': 1, 'computer': 1, 'straw': 1, 'impression': 1, 'box': 1, 'head': 1, 'well': 1, 'hand': 1, 'move': 1, 'object': 1, 'line': 1, 'door': 1, 'guard': 1, 'authority': 1, 'bodyguard': 1, 'army': 1, 'reaction': 1, 'betrayal': 1, 'coat': 1, 'bikini': 1, 'eye': 1, 'mouth': 1, 'language': 1, 'job': 1, 'shoulder': 1, 'comment': 1, 'reason': 1, 'finger': 1, 'expression': 1, 'dignity': 1, 'enemy': 1, 'ally': 1}","{'close': 2, 'alive': 1, 'troublesome': 1, 'displeased': 1, 'careful': 1, 'wrong': 1, 'amateur': 1}"
58,Dimiksy,he/him/his,/,/,0.0,0.5,1.0,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'faction': 8, 'side': 3, 'surrounding': 2, 'plan': 2, 'interest': 1, 'observation': 1, 'eraser': 1, 'family': 1, 'conspiracy': 1, 'duel': 1, 'system': 1, 'object': 1, 'binocular': 1, 'authority': 1, 'influence': 1}","{'member': 2, 'horrible': 1}"
59,Sogia,he/him/his,/,/,0.45714285714285713,0.1836734693877551,0.17307692307692307,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'neck': 3, 'finger': 1, 'light': 2, 'face': 2, 'glass': 2, 'statement': 1, 'coffee': 1, 'circumstance': 1, 'voice': 1, 'cigar': 1, 'man': 1, 'foot': 1, 'PDW': 1, 'mission': 1, 'body': 1, 'radio': 1, 'tooth': 1, 'expectation': 1, 'way': 1, 'device': 1, 'head': 1, 'attempt': 1, 'mouth': 1, 'wish': 1, 'information': 1, 'feeling': 1}","{'able': 2, 'worried': 1, 'one': 1}"
60,Mikfa,she/her,/,/,/,0.081081081081081,0.10526315789473684,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'suit': 3, 'head': 2, 'fate': 1, 'duty': 1, 'throat': 1, 'distance': 1, 'bodyguard': 1, 'hand': 1, 'attempt': 1, 'lip': 1, 'mind': 1, 'mouth': 1, 'idea': 1, 'amateurish': 1, 'dash': 1, 'exclamation': 1, 'form': 1, 'breath': 1, 'ascent': 1, 'uniform': 1, 'finger': 1, 'voice': 1, 'collar': 1}","{'unable': 1, 'afraid': 1, 'worried': 1, 'wrong': 1}"
61,Princess Staivia,she/her,/,/,-0.5,-0.5,0.0,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'life': 3, 'side': 2, 'unit': 2, 'man': 2, 'Signal': 2, 'route': 1, 'label': 1, 'age': 1, 'group': 1, 'wing': 1, 'nerve': 1, 'body': 1, 'mouth': 1, 'bomb': 1, 'assassination': 1, 'maid': 1, 'chastity': 1, 'experience': 1, 'year': 1, 'situation': 1, 'gland': 1, 'shoulder': 1}","{'popular': 1, 'princess': 1, 'factor': 1, 'easy': 1, 'able': 1, 'safe': 1}"
62,Unicorn,they/them/their,0.5,-0.5,/,0.6666666666666666,0.125,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'action': 2, 'specialty': 2, 'hand': 1, 'computer': 1, 'conspiracy': 1, 'force': 1, 'objective': 1, 'deed': 1, 'mark': 1, 'enemy': 1, 'phrase': 1, 'rampage': 1, 'interference': 1, 'attack': 1}","{'kind': 1, 'enough': 1, 'aware': 1}"
63,Marechiare,he/him/his,/,/,0.5,0.375,/,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'character': 1, 'mouth': 1, 'word': 1, 'specialty': 1, 'trail': 1, 'turf': 1, 'intention': 1, 'tongue': 1, 'unit': 1, 'uniform': 1, 'glass': 1, 'pressure': 1, 'hand': 1}",{'thirsty': 1}
64,Dimiksy,he/him/his,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'faction': 8, 'side': 3, 'surrounding': 2, 'plan': 2, 'interest': 1, 'observation': 1, 'eraser': 1, 'family': 1, 'conspiracy': 1, 'duel': 1, 'system': 1, 'object': 1, 'binocular': 1, 'authority': 1, 'influence': 1}","{'member': 2, 'horrible': 1}"
65,Quenser,he/him/his,0.3373493975903614,0.24503311258278146,0.20496894409937888,0.3141025641025641,0.22448979591836735,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'radio': 17, 'hand': 13, 'group': 12, 'eye': 9, 'back': 8, 'mouth': 8, 'device': 8, 'head': 6, 'body': 4, 'shoulder': 1, 'face': 4, 'spine': 3, 'mind': 3, 'finger': 1, 'friend': 3, 'backpack': 3, 'ear': 2, 'suit': 2, 'explosive': 2, 'own': 2, 'soldier': 2, 'equipment': 2, 'tooth': 2, 'side': 2, 'cell': 2, 'toe': 2, 'thumb': 2, 'gut': 2, 'jaw': 2, 'neck': 2, 'chest': 2, 'uniform': 2, 'crotch': 2, 'nose': 2, 'binocular': 2, 'arm': 1, 'direction': 1, 'asshole': 1, 'coffin': 1, 'creation': 1, 'point': 1, 'pouch': 1, 'enemy': 1, 'kit': 1, 'stomach': 1, 'life': 1, 'blog': 1, 'datum': 1, 'record': 1, 'brain': 1, 'reward': 1, 'family': 1, 'helmet': 1, 'leg': 1, 'foot': 1, 'existence': 1, 'light': 1, 'grip': 1, 'temple': 1, 'live': 1, 'sense': 1, 'camera': 1, 'country': 1, 'organ': 1, 'force': 1, 'movement': 1, 'commander': 1, 'hair': 1, 'heart': 1, 'clothe': 1, 'protest': 1, 'footprint': 1, 'pant': 1, 'focus': 1, 'lip': 1, 'plan': 1, 'choice': 1, 'generation': 1, 'comrade': 1, 'action': 1, 'think': 1, 'gaze': 1, 'argument': 1, 'trick': 1, 'school': 1, 'phone': 1, 'partner': 1, 'progress': 1, 'Axe': 1, 'antenna': 1, 'skin': 1, 'rifle': 1, 'signal': 1, 'retina': 1, 'word': 1, 'pocket': 1, 'colleague': 1, 'time': 1, 'neighborhood': 1, 'land': 1, 'urge': 1, 'fist': 1, 'year': 1, 'pulse': 1, 'vision': 1, 'balance': 1, 'conclusion': 1, 'cheek': 1, 'expression': 1}","{'worried': 3, 'unsure': 2, 'one': 2, 'time': 1, 'unable': 1, 'annoy': 1, 'proud': 1, 'dead': 1, 'specialist': 1, 'concerned': 1, 'right': 1, 'reluctant': 1, 'unlikely': 1, 'uncomfortable': 1, 'meter': 1, 'sure': 1, 'serious': 1, 'presumptuous': 1, 'prodigy': 1, 'onboard': 1, 'happy': 1, 'afraid': 1}"
66,Heivia,he/him/his,0.43820224719101125,0.4482758620689655,0.3090909090909091,0.3211009174311927,0.32,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'rifle': 11, 'head': 6, 'eye': 1, 'ally': 5, 'soldier': 3, 'tongue': 3, 'radio': 3, 'lip': 3, 'finger': 1, 'forehead': 2, 'life': 2, 'shoulder': 2, 'complaint': 2, 'face': 2, 'ear': 2, 'bullet': 2, 'hand': 2, 'position': 2, 'scope': 2, 'group': 2, 'grace': 1, 'chest': 1, 'eardrum': 1, 'protest': 1, 'gaze': 1, 'comment': 1, 'suggestion': 1, 'mask': 1, 'weight': 1, 'back': 1, 'expression': 1, 'way': 1, 'helmet': 1, 'question': 1, 'camera': 1, 'live': 1, 'well': 1, 'family': 1, 'order': 1, 'name': 1, 'guard': 1, 'word': 1, 'grip': 1, 'command': 1, 'heart': 1, 'kit': 1, 'tooth': 1, 'gut': 1, 'option': 1, 'strength': 1, 'device': 1, 'sensor': 1, 'voice': 1, 'breathe': 1, 'count': 1, 'mind': 1, 'unit': 1, 'style': 1, 'help': 1, 'missile': 1, 'assault': 1, 'arm': 1, 'body': 1, 'mouth': 1, 'nose': 1, 'factor': 1, 'sheet': 1, 'vision': 1}","{'sure': 2, 'serious': 1, 'unable': 1, 'aware': 1, 'happy': 1, 'suspicious': 1, 'meter': 1}"
67,Mariage,she/her,/,0.11764705882352941,-0.06349206349206349,0.17857142857142858,/,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'chest': 2, 'eye': 1, 'part': 1, 'point': 1, 'help': 1, 'country': 1, 'action': 1, 'voice': 1, 'opinion': 1, 'pulse': 1, 'anxiety': 1, 'hair': 1, 'grip': 1, 'softness': 1, 'warmth': 1, 'collar': 1, 'foot': 1, 'arm': 1, 'heartbeat': 1, 'death': 1, 'master': 1, 'head': 1, 'school': 1, 'finger': 1, 'thumb': 1, 'heart': 1, 'distance': 1}","{'useful': 1, 'girl': 1, 'clever': 1, 'prisoner': 1, 'smart': 1}"
68,Karen,she/her,/,/,0.3157894736842105,0.3076923076923077,0.1794871794871795,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'family': 2, 'name': 1, 'protest': 1, 'cruiser': 1, 'head': 1, 'smile': 1, 'title': 1, 'face': 1, 'tongue': 1, 'Heivia': 1, 'ship': 1, 'grip': 1, 'cheek': 1, 'relative': 1, 'brother': 1, 'sister': 1, 'sensor': 1, 'mouth': 1, 'expression': 1, 'heart': 1, 'vision': 1, 'memory': 1, 'fire': 1}","{'force': 1, 'sure': 1}"
69,Frolaytia,she/her,0.16666666666666666,0.17142857142857143,0.32142857142857145,0.11764705882352941,0.07142857142857142,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'kiseru': 2, 'mouth': 2, 'tone': 2, 'pointer': 1, 'fist': 1, 'ear': 1, 'eye': 1, 'subordinate': 1, 'heat': 1, 'uniform': 1, 'mission': 1, 'comment': 1, 'device': 1, 'card': 1, 'soldier': 1, 'voice': 1, 'enemy': 1, 'concern': 1, 'own': 1, 'answer': 1, 'life': 1, 'head': 1, 'flagship': 1}","{'officer': 1, 'fond': 1}"
70,the Megalodiver,they/them/their,/,/,0.2,0.2,0.18518518518518517,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']",{},"{'objet': 1, 'empty': 1, 'weapon': 1, 'one': 1, 'card': 1, 'girl': 1}"
71,Ichirei Shikon,they/them/their,/,/,/,0.14285714285714285,-0.3333333333333333,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","{'brain': 2, 'soldier': 2, 'person': 1, 'culture': 1, 'school': 1, 'hair': 1, 'color': 1, 'preparation': 1, 'card': 1, 'base': 1, 'plan': 1}",{'interested': 1}
